country,survey_start_year,year,lat,lon,GID_1,GID_2,households,rural,iwi
cameroon,2018,2018,5.523277000000005,10.372334999999998,CMR.8,CMR.8.6,28,1,28.044784571428576
cameroon,2018,2018,5.695100999999997,10.510703,CMR.8,CMR.8.8,28,1,32.54419485714286
cameroon,2018,2018,5.487674999999999,10.425636,CMR.8,CMR.8.6,28,0,47.57898892857144
cameroon,2018,2018,5.102805999999999,10.153263000000004,CMR.8,CMR.8.2,27,1,37.29182262962962
cameroon,2018,2018,5.689031,10.798379000000006,CMR.8,CMR.8.8,28,1,50.48586457142856
cameroon,2018,2018,6.224821999999998,10.481198000000004,CMR.6,CMR.6.2,28,1,33.097328821428576
cameroon,2018,2018,5.885230000000004,10.149910000000002,CMR.6,CMR.6.5,28,1,45.62176796428571
cameroon,2018,2018,5.579094999999998,10.189361,CMR.8,CMR.8.1,28,1,24.07079310714286
cameroon,2018,2018,5.266662999999998,10.008738999999998,CMR.8,CMR.8.5,27,1,34.72546222222223
cameroon,2018,2018,5.973861999999998,10.186737999999997,CMR.6,CMR.6.5,24,0,61.01381620833333
cameroon,2018,2018,6.363640000000003,10.81674,CMR.6,CMR.6.3,28,1,14.361857571428574
cameroon,2018,2018,5.966482000000004,10.146072000000002,CMR.6,CMR.6.5,28,0,52.490670714285706
cameroon,2018,2018,5.729298999999998,10.923543999999994,CMR.8,CMR.8.8,28,0,54.33348875000001
cameroon,2018,2018,5.443400999999997,10.067165999999991,CMR.8,CMR.8.5,28,0,60.472639857142845
cameroon,2018,2018,5.968256999999998,10.142239999999994,CMR.6,CMR.6.5,27,0,52.45192455555554
cameroon,2018,2018,5.401531000000003,10.400136,CMR.8,CMR.8.4,28,0,38.34966164285714
cameroon,2018,2018,5.621171000000003,10.314069999999996,CMR.8,CMR.8.1,28,1,38.02907867857143
cameroon,2018,2018,6.228924000000003,10.661245,CMR.6,CMR.6.2,26,0,48.19782796153846
cameroon,2018,2018,6.910571000000003,10.614926,CMR.6,CMR.6.3,28,1,4.361052999999999
cameroon,2018,2018,5.152930999999998,10.178126,CMR.8,CMR.8.2,28,0,54.29993900000001
cameroon,2018,2018,5.499329,10.398431,CMR.8,CMR.8.6,28,0,57.39543014285715
cameroon,2018,2018,6.457525000000003,10.618784000000003,CMR.6,CMR.6.2,25,1,16.573835359999997
cameroon,2018,2018,6.083633999999999,10.650982999999998,CMR.6,CMR.6.2,28,0,43.473383464285725
cameroon,2018,2018,5.617627,10.259038,CMR.8,CMR.8.1,28,0,52.105964071428566
cameroon,2018,2018,6.477943000000001,11.177666999999992,CMR.6,CMR.6.3,26,1,12.063564538461538
cameroon,2018,2018,5.346212,10.432495,CMR.8,CMR.8.4,28,1,41.99168135714285
cameroon,2018,2018,5.444585000000001,10.053362999999996,CMR.8,CMR.8.5,28,0,55.0826815
cameroon,2018,2018,5.392200000000002,10.359174999999995,CMR.8,CMR.8.3,28,1,40.85406957142857
cameroon,2018,2018,5.680722000000002,10.391763,CMR.8,CMR.8.1,28,1,17.993206107142857
cameroon,2018,2018,6.516143999999998,10.792056,CMR.6,CMR.6.3,27,1,26.572493
cameroon,2018,2018,5.429109,10.139416000000004,CMR.8,CMR.8.5,27,1,27.63509088888889
cameroon,2018,2018,5.722741000000002,10.161290000000005,CMR.8,CMR.8.1,28,1,34.61881782142858
cameroon,2018,2018,5.558725000000001,10.161076,CMR.8,CMR.8.1,28,1,40.15243896428573
cameroon,2018,2018,6.563270999999996,10.706792000000004,CMR.6,CMR.6.3,28,1,26.1722895
cameroon,2018,2018,6.062309,10.239333999999996,CMR.6,CMR.6.5,16,1,39.3237705
cameroon,2018,2018,5.660109000000003,10.621835999999998,CMR.8,CMR.8.8,28,0,49.809641500000005
cameroon,2018,2018,5.902825000000004,10.432143999999996,CMR.6,CMR.6.7,28,1,30.287838607142856
cameroon,2018,2018,5.465911000000003,10.414050999999995,CMR.8,CMR.8.6,28,0,50.800109000000006
cameroon,2018,2018,5.714938999999998,11.159201999999995,CMR.8,CMR.8.8,28,0,44.76710507142859
cameroon,2018,2018,6.237142000000003,10.717589999999996,CMR.6,CMR.6.2,28,0,48.40723953571429
cameroon,2018,2018,5.947162999999999,10.13923,CMR.6,CMR.6.5,28,0,57.13780592857143
cameroon,2018,2018,6.023915999999999,10.223313999999997,CMR.6,CMR.6.5,26,0,57.8738933846154
cameroon,2018,2018,6.010835999999999,10.456834000000006,CMR.6,CMR.6.7,21,0,33.77068700000001
cameroon,2018,2018,5.458440999999997,10.405011,CMR.8,CMR.8.6,26,0,57.0726833846154
cameroon,2018,2018,6.303647000000001,10.74267,CMR.6,CMR.6.2,25,1,17.148563839999998
cameroon,2018,2018,6.147478000000004,10.574478,CMR.6,CMR.6.2,28,1,31.850170821428573
cameroon,2018,2018,5.1068659999999975,10.465615000000009,CMR.8,CMR.8.7,28,1,39.18644417857143
cameroon,2018,2018,5.112917,10.429010000000003,CMR.8,CMR.8.7,28,1,36.75136378571428
cameroon,2018,2018,6.017732999999995,10.120192,CMR.6,CMR.6.5,28,1,47.74190557142857
cameroon,2018,2018,5.497691000000002,10.43389,CMR.8,CMR.8.6,28,0,50.622171892857125
cameroon,2018,2018,5.183025,10.375220000000006,CMR.8,CMR.8.3,26,1,39.87884353846153
cameroon,2018,2018,5.495848999999996,10.137708000000002,CMR.8,CMR.8.5,26,1,42.14117234615385
cameroon,2018,2018,5.967571000000001,10.166248999999995,CMR.6,CMR.6.5,26,0,52.85774600000001
cameroon,2018,2018,5.729716999999996,10.880422000000005,CMR.8,CMR.8.8,28,0,63.798199785714296
cameroon,2018,2018,5.424927999999998,9.993681000000002,CMR.8,CMR.8.5,27,1,37.70910692592593
cameroon,2018,2018,5.506991,10.626994,CMR.8,CMR.8.8,28,0,51.10925932142857
cameroon,2018,2018,5.159678000000001,10.191750000000008,CMR.8,CMR.8.2,28,1,48.70411121428572
cameroon,2018,2018,5.940607999999998,10.149462,CMR.6,CMR.6.5,25,0,58.248816360000006
cameroon,2018,2018,5.514035000000004,11.109744,CMR.8,CMR.8.8,28,1,19.707340428571428
cameroon,2018,2018,5.160928,10.0137,CMR.8,CMR.8.2,28,0,52.62152900000001
cameroon,2018,2018,4.158474999999999,9.256931000000003,CMR.9,CMR.9.1,26,0,55.61520207692308
cameroon,2018,2018,4.008819000000002,9.210986999999994,CMR.9,CMR.9.1,28,0,56.56797514285715
cameroon,2018,2018,4.622383999999998,9.444195000000006,CMR.9,CMR.9.5,26,0,61.72325434615384
cameroon,2018,2018,4.078074,9.361018,CMR.9,CMR.9.1,28,0,68.71985814285713
cameroon,2018,2018,4.142250000000001,9.239507,CMR.9,CMR.9.1,26,0,53.48041111538463
cameroon,2018,2018,4.149553999999998,9.297599999999994,CMR.9,CMR.9.1,28,0,55.40047742857143
cameroon,2018,2018,4.088268,9.316459000000004,CMR.9,CMR.9.1,25,0,52.57826704000001
cameroon,2018,2018,4.030812999999998,9.200917000000002,CMR.9,CMR.9.1,27,0,55.95112714814814
cameroon,2018,2018,4.018114999999998,9.213396999999995,CMR.9,CMR.9.1,27,0,67.81018277777778
cameroon,2018,2018,4.630920000000002,9.445618999999995,CMR.9,CMR.9.5,26,0,54.76564161538464
cameroon,2018,2018,4.081024,9.311226000000005,CMR.9,CMR.9.1,27,0,55.59288788888889
cameroon,2018,2018,2.89871,11.087841000000004,CMR.10,CMR.10.2,28,1,44.194009214285714
cameroon,2018,2018,2.9113899999999986,11.155678,CMR.10,CMR.10.2,28,0,51.205450392857145
cameroon,2018,2018,2.3938720000000013,11.270109999999994,CMR.10,CMR.10.4,28,0,54.73990725
cameroon,2018,2018,3.1639959999999987,12.270947999999995,CMR.10,CMR.10.1,28,1,38.55797946428572
cameroon,2018,2018,2.9286550000000013,9.901703,CMR.10,CMR.10.3,28,0,62.656118857142864
cameroon,2018,2018,3.2123890000000013,10.892616,CMR.10,CMR.10.3,28,1,24.443044142857143
cameroon,2018,2018,2.957700000000001,9.935049999999997,CMR.10,CMR.10.3,26,0,56.56012673076923
cameroon,2018,2018,2.848274000000002,9.985541000000008,CMR.10,CMR.10.3,28,1,52.78346696428572
cameroon,2018,2018,2.9241690000000014,11.153523000000003,CMR.10,CMR.10.2,28,0,64.8767830357143
cameroon,2018,2018,2.683214000000001,10.15912600000001,CMR.10,CMR.10.3,28,1,45.45120642857141
cameroon,2018,2018,2.930356000000002,11.973429000000005,CMR.10,CMR.10.1,28,0,50.73279592857142
cameroon,2018,2018,2.5784500000000024,10.872576,CMR.10,CMR.10.4,28,1,20.873833285714284
cameroon,2018,2018,2.375466000000001,9.822660000000006,CMR.10,CMR.10.3,27,0,54.23164088888889
cameroon,2018,2018,2.942070999999999,11.989681,CMR.10,CMR.10.1,28,0,57.80525917857142
cameroon,2018,2018,2.921180000000002,11.357319999999998,CMR.10,CMR.10.2,28,1,47.40506035714286
cameroon,2018,2018,2.7886040000000007,10.115193,CMR.10,CMR.10.3,28,1,41.50311171428571
cameroon,2018,2018,3.2804040000000003,11.815514000000006,CMR.10,CMR.10.1,28,1,41.24442392857143
cameroon,2018,2018,2.694187,13.331166999999995,CMR.10,CMR.10.1,28,1,16.04981907142857
cameroon,2018,2018,3.066681000000001,10.761209,CMR.10,CMR.10.2,27,1,16.878684962962964
cameroon,2018,2018,2.197004,11.20901800000001,CMR.10,CMR.10.4,28,1,31.6816
cameroon,2018,2018,2.5508680000000004,11.005017000000004,CMR.10,CMR.10.4,28,1,24.41876525
cameroon,2018,2018,2.9503550000000014,9.921687,CMR.10,CMR.10.3,29,0,66.84345144827586
cameroon,2018,2018,3.445708999999998,12.450469999999996,CMR.10,CMR.10.1,28,0,45.31579371428571
cameroon,2018,2018,2.215912000000001,11.322458,CMR.10,CMR.10.4,28,1,50.90112914285714
cameroon,2018,2018,2.8894159999999984,11.142734999999998,CMR.10,CMR.10.2,28,0,57.83518874999999
cameroon,2018,2018,2.9000599999999976,11.729828,CMR.10,CMR.10.1,28,1,24.118778642857144
cameroon,2018,2018,2.847468000000001,11.169574000000006,CMR.10,CMR.10.2,28,1,35.02984864285715
cameroon,2018,2018,2.9436309999999977,11.987040999999996,CMR.10,CMR.10.1,28,0,62.665670250000005
cameroon,2018,2018,2.921289000000001,11.12884400000001,CMR.10,CMR.10.2,28,0,48.6084409642857
cameroon,2018,2018,2.849471,12.133114999999997,CMR.10,CMR.10.1,28,1,31.24275435714286
cameroon,2018,2018,3.438210999999999,12.364209,CMR.10,CMR.10.1,28,1,19.16555360714285
cameroon,2018,2018,2.9895910000000003,11.391369999999997,CMR.10,CMR.10.2,28,1,34.5723007142857
cameroon,2018,2018,3.866783999999999,11.573443,CMR.2,CMR.2.7,28,0,54.23482417857143
cameroon,2018,2018,4.027738999999998,9.700956999999995,CMR.5,CMR.5.4,27,0,51.36250829629629
cameroon,2018,2018,4.093956000000002,9.735720000000006,CMR.5,CMR.5.4,26,0,71.38522042307694
cameroon,2018,2018,4.095782,9.667227999999998,CMR.5,CMR.5.4,27,0,65.96637162962963
cameroon,2018,2018,4.078126999999999,9.679091,CMR.5,CMR.5.4,27,0,61.19014718518519
cameroon,2018,2018,3.9736979999999993,9.762969,CMR.5,CMR.5.4,25,0,54.10649139999999
cameroon,2018,2018,3.894334,11.498884,CMR.2,CMR.2.7,28,0,53.13201267857144
cameroon,2018,2018,3.8225670000000016,11.471388999999997,CMR.2,CMR.2.7,23,0,70.54287773913043
cameroon,2018,2018,4.049475999999999,9.734015,CMR.5,CMR.5.4,28,0,55.00110489285714
cameroon,2018,2018,3.872236999999999,11.543091000000002,CMR.2,CMR.2.7,28,0,54.19323350000001
cameroon,2018,2018,4.044455,9.715061,CMR.5,CMR.5.4,22,0,61.17224486363637
cameroon,2018,2018,4.077045999999999,9.657808999999997,CMR.5,CMR.5.4,26,0,62.529653076923104
cameroon,2018,2018,3.8640139999999983,11.498376000000006,CMR.2,CMR.2.7,28,0,49.78921321428572
cameroon,2018,2018,4.076499999999999,9.745478999999994,CMR.5,CMR.5.4,28,0,66.81907007142858
cameroon,2018,2018,4.105737000000002,9.755720999999996,CMR.5,CMR.5.4,28,0,65.78019632142858
cameroon,2018,2018,4.002358,9.752529,CMR.5,CMR.5.4,28,0,51.32260489285715
cameroon,2018,2018,3.855103999999998,11.500001999999997,CMR.2,CMR.2.7,26,0,56.44827607692308
cameroon,2018,2018,3.8266909999999976,11.487964000000002,CMR.2,CMR.2.7,26,0,64.419093
cameroon,2018,2018,3.933295999999999,11.514343999999996,CMR.2,CMR.2.7,28,0,56.46323071428572
cameroon,2018,2018,4.038161000000001,9.729336999999994,CMR.5,CMR.5.4,26,0,50.68173807692308
cameroon,2018,2018,4.060291000000003,9.715499999999995,CMR.5,CMR.5.4,28,0,60.93457999999999
cameroon,2018,2018,3.912175000000001,11.515783999999998,CMR.2,CMR.2.7,27,0,67.95169162962964
cameroon,2018,2018,3.7912079999999984,11.530945999999997,CMR.2,CMR.2.7,28,0,61.139237785714286
cameroon,2018,2018,3.904539999999998,11.544563000000002,CMR.2,CMR.2.7,27,0,61.700424074074085
cameroon,2018,2018,4.062439999999999,9.762829000000004,CMR.5,CMR.5.4,27,0,74.68964555555557
cameroon,2018,2018,3.840817999999999,11.492348999999995,CMR.2,CMR.2.7,27,0,57.851330888888896
cameroon,2018,2018,3.8922340000000015,11.493675999999995,CMR.2,CMR.2.7,28,0,56.45789960714285
cameroon,2018,2018,4.0486070000000005,9.757479999999994,CMR.5,CMR.5.4,27,0,67.4921731851852
cameroon,2018,2018,4.049518000000003,9.755922,CMR.5,CMR.5.4,27,0,63.88688251851853
cameroon,2018,2018,3.882801,11.501972,CMR.2,CMR.2.7,26,0,46.70080792307693
cameroon,2018,2018,3.889381999999999,11.529295999999992,CMR.2,CMR.2.7,28,0,58.41363267857143
cameroon,2018,2018,4.011314999999997,9.741610000000003,CMR.5,CMR.5.4,28,0,60.00541817857144
cameroon,2018,2018,4.0580659999999975,9.734137000000002,CMR.5,CMR.5.4,26,0,59.76289692307691
cameroon,2018,2018,4.066957000000001,9.726097,CMR.5,CMR.5.4,28,0,58.926250535714296
cameroon,2018,2018,3.836988000000001,11.495454999999994,CMR.2,CMR.2.7,27,0,69.45720562962964
cameroon,2018,2018,4.031571,9.723274000000002,CMR.5,CMR.5.4,27,0,56.990785851851854
cameroon,2018,2018,4.072672999999998,9.727624999999994,CMR.5,CMR.5.4,28,0,59.30767660714287
cameroon,2018,2018,4.010717,9.732336000000002,CMR.5,CMR.5.4,28,0,61.39256875
cameroon,2018,2018,3.849152000000003,11.530495999999998,CMR.2,CMR.2.7,26,0,49.58455707692308
cameroon,2018,2018,3.882070999999997,11.548528999999997,CMR.2,CMR.2.7,27,0,55.26200581481481
cameroon,2018,2018,4.016230000000003,9.759528999999995,CMR.5,CMR.5.4,28,0,62.32200214285714
cameroon,2018,2018,3.855197000000001,11.546012,CMR.2,CMR.2.7,28,0,55.465606857142845
cameroon,2018,2018,3.835144,11.551993,CMR.2,CMR.2.7,28,0,60.62103914285715
cameroon,2018,2018,3.881975999999999,11.520834,CMR.2,CMR.2.7,28,0,47.11224532142858
cameroon,2018,2018,4.015192,9.742723000000009,CMR.5,CMR.5.4,28,0,56.86561314285715
cameroon,2018,2018,4.0536730000000025,9.722839999999996,CMR.5,CMR.5.4,26,0,66.44235361538462
cameroon,2018,2018,4.076391,9.809282999999995,CMR.5,CMR.5.4,28,0,64.40415396428571
cameroon,2018,2018,4.037239,9.726620999999998,CMR.5,CMR.5.4,27,0,58.99070377777778
cameroon,2018,2018,3.895546999999998,11.512097000000004,CMR.2,CMR.2.7,25,0,70.87333684000001
cameroon,2018,2018,3.8778959999999967,11.47799,CMR.2,CMR.2.7,28,0,58.11053467857145
cameroon,2018,2018,4.047000999999998,9.733534999999996,CMR.5,CMR.5.4,27,0,64.60283151851851
cameroon,2018,2018,4.039985000000001,9.720956,CMR.5,CMR.5.4,27,0,60.3567652962963
cameroon,2018,2018,3.890463999999999,11.486374000000003,CMR.2,CMR.2.7,25,0,55.61528336000001
cameroon,2018,2018,4.102903999999998,9.736103000000004,CMR.5,CMR.5.4,28,0,58.66703510714287
cameroon,2018,2018,3.794009000000001,11.493558000000004,CMR.2,CMR.2.7,24,0,60.43150120833334
cameroon,2018,2018,3.834716,11.479136000000004,CMR.2,CMR.2.7,25,0,55.005328880000015
cameroon,2018,2018,4.038562999999997,9.700058000000006,CMR.5,CMR.5.4,26,0,61.00623142307691
cameroon,2018,2018,3.8575819999999976,11.489328,CMR.2,CMR.2.7,28,0,55.37174692857142
cameroon,2018,2018,3.831367,11.547134000000002,CMR.2,CMR.2.7,25,0,59.38481083999999
cameroon,2018,2018,4.034107000000002,9.695194000000006,CMR.5,CMR.5.4,28,0,67.85350450000001
cameroon,2018,2018,4.072044000000001,9.764254999999997,CMR.5,CMR.5.4,24,0,75.78459441666668
cameroon,2018,2018,3.851681,11.49095,CMR.2,CMR.2.7,25,0,56.68769608
cameroon,2018,2018,4.035003000000002,9.714876000000002,CMR.5,CMR.5.4,27,0,56.59656611111109
cameroon,2018,2018,3.863884999999997,11.49587400000001,CMR.2,CMR.2.7,28,0,54.34153978571429
cameroon,2018,2018,3.854618000000001,11.534267,CMR.2,CMR.2.7,26,0,55.51884246153846
cameroon,2018,2018,3.883596999999999,11.500285999999996,CMR.2,CMR.2.7,27,0,78.93272948148149
cameroon,2018,2018,4.027575,9.722779,CMR.5,CMR.5.4,28,0,53.131102
cameroon,2018,2018,4.083580999999998,9.616093000000005,CMR.5,CMR.5.4,28,0,58.13933028571429
cameroon,2018,2018,3.876906000000001,11.478789000000004,CMR.2,CMR.2.7,28,0,57.37492821428572
cameroon,2018,2018,3.814339000000001,11.497181000000008,CMR.2,CMR.2.7,28,0,56.585731107142855
cameroon,2018,2018,3.976194000000002,9.752980000000006,CMR.5,CMR.5.4,25,0,49.22293627999999
cameroon,2018,2018,4.012805,9.744562,CMR.5,CMR.5.4,27,0,60.0203455925926
cameroon,2018,2018,4.063146000000002,9.717118,CMR.5,CMR.5.4,26,0,62.27980530769231
cameroon,2018,2018,3.860074999999999,11.547974000000004,CMR.2,CMR.2.7,28,0,53.14553128571429
cameroon,2018,2018,4.009311999999998,9.731631999999998,CMR.5,CMR.5.4,27,0,55.55088759259258
cameroon,2018,2018,3.900229999999997,11.569174999999996,CMR.2,CMR.2.7,28,0,62.30237814285714
cameroon,2018,2018,3.861413999999997,11.521972000000003,CMR.2,CMR.2.7,28,0,54.421719571428575
cameroon,2018,2018,4.032733000000003,9.696957999999997,CMR.5,CMR.5.4,27,0,60.98152003703704
cameroon,2018,2018,4.066906000000002,9.656265999999995,CMR.5,CMR.5.4,28,0,55.34884160714286
cameroon,2018,2018,3.876841999999997,11.5714,CMR.2,CMR.2.7,28,0,67.09166357142858
cameroon,2018,2018,3.8632230000000014,11.510404999999995,CMR.2,CMR.2.7,28,0,51.20179721428572
cameroon,2018,2018,3.907015000000001,11.53483,CMR.2,CMR.2.7,28,0,56.29851178571428
cameroon,2018,2018,3.932079000000001,11.495207999999996,CMR.2,CMR.2.7,28,0,62.25377342857144
cameroon,2018,2018,3.8757970000000017,11.527326,CMR.2,CMR.2.7,28,0,50.91133657142855
cameroon,2018,2018,3.858902,11.554256000000004,CMR.2,CMR.2.7,28,0,61.745162500000006
cameroon,2018,2018,4.070071999999997,9.677474999999994,CMR.5,CMR.5.4,27,0,64.08259862962962
cameroon,2018,2018,4.021957999999999,9.756070999999997,CMR.5,CMR.5.4,28,0,55.71728757142857
cameroon,2018,2019,4.634657000000002,9.435357000000003,CMR.9,CMR.9.5,24,0,56.98036570833333
cameroon,2018,2019,4.632113000000003,9.442339000000002,CMR.9,CMR.9.5,28,0,57.411949892857145
cameroon,2018,2019,4.629602000000002,9.453911000000003,CMR.9,CMR.9.5,23,0,67.33057565217392
chad,2014,2014,13.6437750000001,16.4870460000001,TCD.1,TCD.1.1,20,0,26.88580055
chad,2014,2014,13.638971000000009,16.49798600000001,TCD.1,TCD.1.1,26,0,21.830625538461543
chad,2014,2014,13.447048000000104,16.03531800000009,TCD.1,TCD.1.1,28,1,17.6201875
chad,2014,2014,14.022288000000104,16.193713000000105,TCD.1,TCD.1.1,31,1,15.04824216129032
chad,2014,2014,13.830887000000091,15.738039000000088,TCD.1,TCD.1.1,29,1,23.612052413793105
chad,2014,2014,13.385220000000102,15.96896800000009,TCD.1,TCD.1.1,29,1,18.80318806896552
chad,2014,2014,13.692343999999997,19.76062100000012,TCD.2,TCD.2.1,30,1,7.450514833333335
chad,2014,2014,13.088502000000105,18.9718760000001,TCD.2,TCD.2.2,32,1,13.016903687500005
chad,2014,2014,13.069414999999994,18.640129000000112,TCD.2,TCD.2.2,29,1,13.551703206896551
chad,2014,2014,12.88164699999999,17.68148500000011,TCD.2,TCD.2.2,28,1,9.859011785714284
chad,2014,2014,12.834559000000109,18.396797,TCD.2,TCD.2.2,28,1,6.565422892857143
chad,2014,2014,13.306205999999989,20.009741000000087,TCD.2,TCD.2.1,34,1,9.734238823529411
chad,2014,2014,12.859328000000104,19.383019,TCD.2,TCD.2.1,30,1,5.548718
chad,2014,2014,13.206596999999991,18.341580000000008,TCD.2,TCD.2.2,22,0,22.878883
chad,2014,2014,13.333277000000102,20.053204000000104,TCD.2,TCD.2.1,24,1,11.224074250000005
chad,2014,2014,13.676298999999991,19.729403999999995,TCD.2,TCD.2.1,28,1,9.203695428571429
chad,2014,2014,13.299264999999997,19.69257599999999,TCD.2,TCD.2.1,23,0,34.38710869565218
chad,2014,2014,13.192134000000106,18.357642000000105,TCD.2,TCD.2.2,29,1,15.457278827586208
chad,2014,2014,13.103904000000108,17.342857999999993,TCD.2,TCD.2.2,30,1,14.138202200000004
chad,2014,2014,13.048090000000103,17.960421000000107,TCD.2,TCD.2.2,35,1,12.408527228571431
chad,2014,2014,13.18647499999999,18.47506199999999,TCD.2,TCD.2.2,29,1,10.376890862068969
chad,2014,2014,13.14780000000009,19.2204,TCD.2,TCD.2.1,31,1,16.314315677419355
chad,2014,2014,13.200851000000108,19.231997999999987,TCD.2,TCD.2.1,28,1,9.963084285714288
chad,2014,2014,13.07005400000001,19.298540000000106,TCD.2,TCD.2.1,30,1,3.435601066666666
chad,2014,2014,13.972685000000109,19.523083,TCD.2,TCD.2.1,28,1,6.295658857142856
chad,2014,2014,13.280997000000111,19.6807680000001,TCD.2,TCD.2.1,31,0,26.745346967741938
chad,2014,2014,13.468342000000105,20.245254,TCD.2,TCD.2.1,29,1,6.160496655172415
chad,2014,2014,13.212976000000006,18.33990899999999,TCD.2,TCD.2.2,27,0,25.50700696296296
chad,2014,2014,12.865407000000102,18.00764800000009,TCD.2,TCD.2.2,30,1,19.45529123333333
chad,2014,2014,13.207563999999994,18.203247999999988,TCD.2,TCD.2.2,28,1,11.801082607142858
chad,2014,2014,13.982653000000008,18.00365899999999,TCD.2,TCD.2.3,27,1,7.88111140740741
chad,2014,2014,13.201738999999993,17.23661299999999,TCD.2,TCD.2.2,30,1,10.832407866666667
chad,2014,2014,13.173335000000105,17.72629799999999,TCD.2,TCD.2.2,27,1,13.543405296296296
chad,2014,2014,12.637544999999994,17.20959900000001,TCD.2,TCD.2.2,30,1,12.3586683
chad,2014,2014,19.960716999999992,16.914282000000092,TCD.21,TCD.21.1,22,1,12.792322772727273
chad,2014,2014,17.87841600000011,18.99194499999999,TCD.3,TCD.3.1,26,1,13.80371096153846
chad,2014,2014,18.54604699999999,18.992793000000106,TCD.3,TCD.3.1,27,1,3.9479313333333335
chad,2014,2014,17.921444000000108,19.10793400000011,TCD.3,TCD.3.1,25,0,25.442419800000007
chad,2014,2014,20.727619000000104,17.099407999999997,TCD.21,TCD.21.1,26,1,16.732503846153843
chad,2014,2014,15.749016999999991,18.28513800000009,TCD.3,TCD.3.1,30,1,10.816141033333334
chad,2014,2014,17.88909000000011,18.980104,TCD.3,TCD.3.1,28,1,10.719459678571427
chad,2014,2014,15.706103000000004,18.135566000000004,TCD.3,TCD.3.1,12,1,4.140706
chad,2014,2014,20.422102000000105,16.235475000000104,TCD.21,TCD.21.1,24,0,19.139445541666664
chad,2014,2014,18.149745000000102,18.55977000000009,TCD.3,TCD.3.1,28,1,4.991469357142856
chad,2014,2014,17.952523999999997,19.10706800000001,TCD.3,TCD.3.1,22,0,14.733551954545453
